lagged_diff_year_prior_v2x_elecoff,lagged_diff_year_prior_v2elembaut,lagged_v2ellocons,lagged_v2xlg_leginter,lagged_v2clslavem,lagged_v2lginvstp,lagged_diff_year_prior_v2x_neopat,lagged_v2dlconslt,lagged_is_closed_autocracy,lagged_v2x_clpriv
0.0,0.0,4,0,-1.084,0.027,0.004,-1.022,1,0.289
0.0,0.0,0,0,0.524,0.0,0.0,-1.581,1,0.749
0.0,0.0,4,0,-2.412,-2.396,-0.001,-1.969,1,0.001
0.0,0.0,7,0,2.17,2.84,0.0,4.238,0,0.944
0.0,0.0,0,0,-0.96,0.0,-0.014,-1.28,1,0.305
0.0,0.388,0,0,-1.284,0.0,-0.01,-0.413,1,0.387
0.0,0.0,0,0,1.506,0.0,0.0,-0.437,1,0.643
0.0,0.0,3,0,0.081,-2.338,0.0,-1.13,0,0.287
0.0,0.0,0,0,1.249,0.0,0.0,-0.593,1,0.492
0.0,-0.1219999999999998,8,0,0.278,-0.173,0.0499999999999999,0.827,0,0.52
0.0,0.0,6,0,1.353,-1.392,0.006,-0.703,1,0.595
0.0,0.0,10,0,1.402,-2.15,0.0,-1.006,1,0.444
0.0,0.0,0,0,-1.228,-2.022,-0.0339999999999999,-0.896,1,0.163
0.0,0.0,2,0,-0.343,1.516,0.0,0.327,0,0.182
0.0,0.0,0,0,-1.078,0.0,0.0,-0.224,1,0.147
0.0,0.0,7,0,-1.234,-2.657,0.0,-2.955,1,0.083
0.0,0.0,8,0,-0.265,-2.178,-0.01,-0.531,1,0.052
0.0,0.0,3,0,0.67,0.266,0.0,0.752,0,0.416
0.0,0.0,0,0,-0.557,-2.122,0.0,-0.263,1,0.068
0.0,0.0,6,0,0.624,1.228,0.0,0.728,0,0.792
0.0,0.0,6,0,0.185,-0.814,0.0,0.039,1,0.395
0.837,0.0,0,0,0.717,-1.84,0.0559999999999999,-0.118,1,0.478
0.0,0.0,6,0,0.75,0.639,0.0,0.706,0,0.771
0.0,0.0,0,0,-1.964,0.0,0.0,-1.48,1,0.097
0.0,0.0,15,0,-0.931,-0.325,-0.001,0.247,0,0.098
0.0,0.0,8,0,1.388,-1.966,-0.004,-0.726,0,0.624
0.0,0.0,0,0,0.993,-1.09,0.0,-1.065,1,0.133
0.0,0.0,2,0,0.558,-2.172,-0.003,-1.148,1,0.378
0.0,0.0,12,0,1.383,0.636,0.008,0.203,0,0.819
0.0,0.0,0,0,-1.228,0.0,0.003,-0.517,1,0.157
0.25,0.0,23,0,2.203,2.442,0.0,2.824,0,0.94
0.013,0.0,21,0,2.45,2.163,0.0,3.418,0,0.842
1.0,0.0,0,0,1.39,-2.37,0.0139999999999999,-1.229,1,0.245
0.0,0.0,1,0,0.938,-0.901,0.0,-0.872,1,0.376
0.0,0.0,5,0,0.754,1.399,0.0119999999999999,-0.148,0,0.594
0.0,0.0,0,1,0.445,0.0,-0.017,-0.125,1,0.585
0.0,0.0,6,0,1.255,-0.348,0.0,-0.106,0,0.808
0.0,0.0,0,0,1.556,0.0,0.0,-1.655,1,0.691
0.0,0.0,10,0,1.49,0.508,0.002,0.268,0,0.827
0.0,0.0,3,0,1.692,-2.282,0.0,0.491,0,0.662
0.0,0.0,3,0,1.582,0.063,0.12,-0.441,0,0.543
0.0,-0.377,0,1,1.37,0.0,0.098,-2.149,1,0.361
0.0,0.0,0,0,-1.865,-1.569,0.0,0.499,1,0.223
0.0,0.0,19,0,1.309,1.685,-0.003,1.711,0,0.905
0.0,0.0,36,0,1.148,2.234,-0.004,1.762,0,0.893
0.0,0.0,10,0,1.723,1.123,0.0,0.657,0,0.846
0.0,0.0,4,0,2.085,1.15,0.0,1.497,0,0.909
0.0,0.0,4,0,0.514,-0.855,-0.004,0.886,0,0.039
0.0,0.0,1,0,-0.208,-1.019,0.016,-1.018,1,0.135
-0.0499999999999999,0.0,14,0,0.695,0.22,0.0,0.358,0,0.519
-0.06,0.0,18,0,-1.362,-0.548,0.004,0.338,0,0.114
0.0,0.0,13,0,-1.053,-0.272,0.0,-1.004,1,0.238
0.0,0.0,8,0,-2.317,-1.745,0.0,-1.467,1,0.001
0.0,0.0,0,0,1.418,0.0,0.0,0.543,1,0.389
0.0,0.0,0,0,1.485,0.0,0.0,-0.649,1,0.79
0.0,0.0,28,0,2.381,2.206,0.0,1.948,0,0.931
0.0,0.0,9,0,1.728,0.883,0.0,1.706,0,0.922
0.0,0.2539999999999999,0,0,0.966,-0.362,0.001,0.079,1,0.817
0.0,0.0,5,0,1.809,1.113,-0.003,0.634,0,0.875
0.0,0.0,9,0,1.721,1.207,-0.001,2.386,0,0.952
0.0,0.0,0,0,0.702,0.0,0.0779999999999999,0.636,1,0.691
0.0,0.0,0,0,1.222,-1.419,-0.001,0.573,1,0.538
0.0,0.0,0,0,-0.255,0.0,0.001,-2.274,1,0.155
0.0,0.0,3,0,0.604,1.003,0.0,2.483,0,0.764
0.0,0.0,8,0,-0.389,-0.579,0.0,-0.463,1,0.5
0.0,0.0,8,0,-0.158,-1.412,0.0,-0.887,1,0.032
0.0,0.0,0,0,1.321,-0.478,-0.0579999999999999,0.167,1,0.8
0.0,0.0,0,0,-1.486,0.0,0.0,-2.461,1,0.074
0.0,0.0,0,0,0.411,0.0,0.0,-0.569,1,0.431
0.5,0.0,1,0,0.666,-0.856,0.0159999999999999,-0.348,0,0.435
0.0,0.0,3,0,0.545,-0.552,0.0,-1.127,0,0.555
0.0,0.0,21,0,2.316,1.259,0.0,1.735,0,0.911
0.0,0.0,0,0,0.431,0.0,0.0,-2.364,1,0.319
0.0,-0.353,7,0,-0.168,-1.163,0.011,-0.669,1,0.515
0.0,0.0,10,0,1.641,1.35,0.0,0.837,0,0.73
0.0,0.0,0,0,-1.371,-1.271,0.0,-2.2,1,0.006
0.0,0.0,9,0,0.587,1.139,0.0,-0.278,0,0.604
0.0,0.0,6,0,2.62,1.495,0.0,2.158,0,0.892
0.0,0.0,0,0,1.361,0.0,0.0,-1.686,1,0.064
0.0,0.0,2,0,0.487,1.297,0.0,0.319,0,0.567
0.0,0.0,6,0,0.021,-1.725,0.004,-1.222,1,0.154
0.0,0.0,3,0,-0.352,-1.856,0.002,-1.463,1,0.192
0.0,0.0,11,0,2.788,3.247,0.0,2.601,0,0.952
0.0,0.0,2,0,-0.518,-2.235,0.0,-1.337,0,0.579
-0.5,-0.131,0,0,0.292,0.0,-0.004,-1.785,1,0.749
0.0,0.0,6,0,0.117,-0.393,0.001,-0.605,1,0.489
0.0,0.0,5,0,-0.678,-2.493,0.001,0.193,0,0.152
0.0,0.0,0,0,-1.313,0.0,0.0,-2.575,0,0.004
0.0,0.0,3,0,-0.34,0.202,0.003,-0.727,1,0.378
0.0,0.0,5,0,-0.998,-1.069,-0.002,-1.443,1,0.179
0.15,0.0,22,0,1.622,0.502,0.002,0.973,0,0.818
0.0,0.0,29,0,2.148,3.045,-0.001,1.912,0,0.959
0.0,0.0,11,0,1.765,1.846,0.0,2.185,0,0.953
0.0,0.0,3,0,-0.013,-1.387,0.0,-0.728,1,0.479
0.0,0.0,6,0,1.529,-1.964,-0.006,-0.077,1,0.366
0.0,0.0,7,0,2.978,2.881,0.0,3.484,0,0.932
-1.0,-0.5640000000000001,0,1,0.713,0.0,0.214,-0.869,0,0.727
0.0,0.0,0,0,-0.625,0.0,0.0,-2.696,1,0.266
0.0,0.0,2,0,-0.767,-1.509,0.0,-0.513,0,0.109
0.0,0.0,3,0,-0.008,-2.054,0.0,-0.744,1,0.307
0.0,0.0,4,0,0.973,-1.45,0.0,-0.813,0,0.792
0.0,0.0,4,0,-0.733,-1.814,0.0,-0.487,1,0.261
-1.0,0.0,0,1,0.424,0.0,-0.03,-0.109,0,0.543
0.0,0.0,8,0,0.295,-1.854,0.0,-0.619,1,0.099
0.0,0.0,25,0,2.399,0.652,0.0,0.949,0,0.949
0.0,0.0,5,0,0.527,1.442,0.002,1.687,0,0.67
0.0,0.0,1,0,0.544,-1.748,0.0,0.354,0,0.283
0.0,0.0,3,0,1.226,-1.053,0.001,-1.616,1,0.423
0.0,0.0,0,0,1.533,0.0,0.0,-0.98,1,0.387
0.0,0.0,17,0,2.156,0.516,0.002,1.091,0,0.916
0.0,0.0,7,0,1.427,1.799,-0.013,0.559,0,0.81
0.0,0.0,7,0,1.105,1.956,-0.003,3.353,0,0.861
0.0,0.0,7,0,1.557,0.039,0.0,-0.773,1,0.705
0.0,0.0,14,0,1.353,-0.023,0.0,1.014,0,0.755
0.0,0.0,27,0,1.882,2.482,-0.001,1.113,0,0.935
0.0,0.0,9,0,-0.096,0.588,0.0,0.2,1,0.519
0.0,0.0,16,0,1.027,0.158,0.0,0.244,0,0.46
0.0,0.0,3,0,-0.777,1.257,0.0,1.093,1,0.506
0.0,0.0,8,0,-0.361,0.058,0.0,0.194,0,0.272
0.0,0.0,12,0,1.571,0.408,0.008,0.705,0,0.771
0.0,0.0,0,0,1.822,0.0,0.0,-0.692,1,0.523
0.0,0.0,18,0,-0.157,1.177,-0.01,0.392,1,0.545
0.0,0.0,0,0,-0.53,0.0,0.0,-2.082,1,0.2
0.0,0.0,7,0,2.059,2.166,0.0,2.384,0,0.948
-1.0,-0.885,0,1,-0.149,0.0,-0.018,-0.09,1,0.479
0.0,0.0,1,0,-0.215,-2.044,0.0,-0.924,0,0.216
1.0,0.0,0,0,0.575,-1.122,0.0389999999999999,0.744,1,0.65
0.0,0.0,1,0,1.37,-2.356,0.0,-1.868,1,0.489
0.0,0.0,0,0,0.531,0.0,0.0,-0.784,1,0.733
0.0,0.0,6,0,-2.17,-1.163,-0.004,-0.782,0,0.39
0.0,0.0,5,0,1.608,1.094,0.0,2.623,0,0.807
0.0,0.0,12,0,0.337,-2.735,0.0,-0.159,0,0.69
0.0,0.0,7,0,-0.015,-1.1,0.0,-0.487,1,0.039
0.0,0.0,1,0,1.193,0.046,0.0,-0.526,1,0.471
0.0,0.0,0,0,-0.703,0.313,0.018,-0.715,1,0.254
0.0,0.504,9,0,2.271,3.06,0.0,2.82,0,0.94
0.0,0.0,25,0,2.057,1.164,0.0,1.67,0,0.955
-0.5,0.0,0,1,-0.005,0.0,-0.002,-2.181,0,0.318
0.0,0.0,4,0,-1.084,0.027,0.0,-1.022,1,0.289
0.0,0.0,0,0,0.996,0.0,-0.0059999999999998,-1.581,1,0.785
0.0,0.0,5,0,-2.412,-2.396,0.001,-2.388,1,0.001
0.0,0.0,7,0,2.17,2.84,0.0,4.238,0,0.944
0.0,0.0,0,0,-0.96,0.0,-0.009,-1.28,1,0.323
0.0,-0.413,0,0,-1.284,-0.666,-0.0209999999999999,0.299,1,0.527
0.0,0.0,1,0,1.506,-2.316,-0.002,-0.437,1,0.66
0.0,0.0,3,0,0.081,-2.338,0.0,-1.13,0,0.287
0.0,0.0,0,0,1.249,0.0,0.0,-0.593,1,0.492
-1.0,-0.428,0,1,0.05,0.0,0.0689999999999999,-0.027,1,0.401
0.0,0.0,7,0,1.353,-1.392,0.001,-0.946,1,0.595
0.0,0.0,10,0,1.402,-2.15,0.0,-1.006,1,0.444
0.0,0.0,0,0,-1.228,-2.022,-0.005,-1.293,1,0.164
0.0,0.0,2,0,-0.343,1.516,-0.001,0.327,0,0.182
0.0,0.0,0,0,-1.078,0.0,0.0,-0.224,1,0.147
0.0,0.0,7,0,-1.234,-2.657,0.0,-2.955,1,0.083
0.0,0.0,8,0,-0.265,-2.178,0.0,-0.531,1,0.052
0.0,0.0,3,0,0.67,0.266,0.0,0.752,0,0.416
0.0,0.0,0,0,-0.557,-2.122,0.0,-0.263,1,0.068
0.0,0.0,6,0,0.624,1.228,0.0,0.728,0,0.792
0.0,0.0,6,0,0.185,-0.814,0.0,0.039,1,0.395
0.0,0.0,0,0,0.717,-1.84,0.0,-0.118,1,0.438
0.0,0.0,7,0,0.75,0.639,0.001,0.706,0,0.771
0.0,0.0,0,0,-1.964,0.0,0.0,-1.48,1,0.097
0.0,0.0,15,0,-0.931,-0.325,0.0,0.247,0,0.098
0.0,-0.097,0,1,1.388,-2.127,0.01,-1.482,0,0.618
0.0,0.0,0,0,0.993,-1.09,0.0,-1.065,1,0.133
0.0,0.0,2,0,0.558,-2.172,-0.008,-1.148,1,0.378
0.0,0.0,12,0,1.383,0.636,0.013,0.203,0,0.818
0.5,0.0,0,0,-1.228,0.0,0.006,-0.517,0,0.153
0.0,0.0,23,0,2.203,2.442,0.0,2.824,0,0.94
0.0,0.0,21,0,2.45,2.163,0.0,3.418,0,0.842
0.0,0.0,0,0,1.39,-2.37,0.004,-1.229,0,0.245
0.0,0.0,2,0,0.938,-0.901,0.0,-0.601,1,0.372
0.0,0.0,5,0,0.754,1.399,0.0,-0.148,0,0.594
0.0,0.0,0,0,0.445,-1.784,0.012,-0.125,1,0.585
0.0,0.0,7,0,1.255,-0.348,0.007,-0.106,0,0.808
0.0,0.0,0,0,1.556,0.0,0.0,-1.655,1,0.691
0.0,0.0,10,0,1.49,0.729,0.0069999999999999,0.268,0,0.827
0.0,0.0,3,0,1.692,-2.282,0.008,0.491,0,0.662
0.0,0.0,3,0,1.582,0.063,0.005,-0.441,0,0.539
0.0,-0.3769999999999998,0,0,0.719,0.0,0.0119999999999999,-3.064,1,0.271
0.0,0.0,0,0,-1.865,-1.569,0.0,0.499,1,0.223
0.0,0.0,19,0,1.309,1.685,0.0,1.711,0,0.905
0.0,0.0,37,0,1.148,2.234,-0.001,1.762,0,0.893
0.0,0.0,10,0,1.723,1.123,0.033,0.657,0,0.833
0.0,0.0,4,0,2.085,1.15,0.0,1.4,0,0.909
0.0,0.0,4,0,0.514,-0.855,-0.001,0.886,0,0.039
0.0,0.0,1,0,-0.208,-1.019,0.009,-1.018,1,0.135
0.0499999999999999,0.0,14,0,0.695,0.22,-0.002,0.358,0,0.519
0.0,0.0,18,0,-1.362,-0.548,0.0,0.338,0,0.114
0.0,0.0,0,1,-1.231,0.0,0.007,-1.331,0,0.199
0.0,0.0,8,0,-2.317,-1.745,0.0,-1.467,1,0.001
0.0,0.0,0,0,1.418,0.0,0.0,0.543,1,0.389
1.0,0.0,2,0,1.485,0.469,-0.105,0.197,0,0.807
0.0,0.008,28,0,2.381,2.206,0.0,1.948,0,0.931
0.0,0.0,9,0,2.015,1.063,0.0,1.706,0,0.924
0.975,0.0,1,1,0.966,-1.292,0.046,0.079,0,0.817
0.0,0.0,5,0,1.809,1.113,0.0,0.634,0,0.875
0.0,0.0,9,0,1.721,1.207,0.0,2.386,0,0.952
0.0,0.0,0,0,0.702,-1.798,0.017,-0.25,1,0.599
0.0,0.0,0,0,1.222,-1.419,0.0,0.573,1,0.538
0.0,0.0,0,0,-0.255,0.0,0.0,-2.274,1,0.155
0.0,0.0,3,0,0.604,1.003,0.0,2.483,0,0.764
0.0,0.0,8,0,-0.073,-0.579,0.0,-0.463,1,0.512
0.0,0.0,8,0,-0.158,-1.412,0.0,-0.887,1,0.032
0.0,0.0,0,0,1.321,-0.478,0.0,0.167,1,0.8
0.0,0.0,0,0,-1.486,0.0,0.0,-2.461,1,0.074
0.0,0.0,0,0,0.411,0.0,0.0,-0.569,1,0.431
0.0,0.0,1,0,0.666,-0.856,0.015,-0.348,1,0.435
0.0,0.0,4,0,0.545,-0.552,-0.001,-1.127,0,0.571
0.0,0.0,21,0,2.316,1.483,-0.003,1.735,0,0.911
0.0,0.0,0,0,0.431,0.0,0.0,-2.364,1,0.333
0.0,0.0,7,0,-0.168,-1.163,0.0,-0.669,1,0.433
-1.0,-0.6079999999999999,0,1,0.906,0.0,0.1019999999999999,-0.187,0,0.424
0.0,0.0,0,0,-1.371,-1.271,0.0,-2.2,1,0.006
0.0,0.0,9,0,0.587,1.139,0.0,-0.278,0,0.606
0.0,0.0,6,0,2.62,1.495,0.0,2.158,0,0.892
0.0,0.0,0,0,1.361,0.0,0.0,-1.686,1,0.064
0.0,0.0,2,0,0.487,1.297,0.0,0.319,0,0.595
0.0,0.0,6,0,0.021,-1.725,0.0,-1.222,1,0.154
0.0,0.0,3,0,-0.352,-1.856,0.0,-1.463,1,0.192
0.0,0.0,12,0,2.788,3.247,0.0,2.601,0,0.952
0.0,0.0,2,0,-0.518,-2.235,-0.005,-1.337,0,0.579
0.0,0.0,0,0,0.292,0.0,0.006,-2.042,1,0.741
0.0,0.0,6,0,0.117,-0.393,0.0,-0.605,1,0.489
0.0,0.0,5,0,-0.678,-2.493,0.01,-0.515,0,0.129
0.5,0.0,0,0,-1.313,-2.29,0.002,-2.575,0,0.004
0.0,0.0,0,1,-0.34,0.0,-0.004,-1.514,1,0.387
0.0,0.0,6,0,-0.998,-1.069,0.0,-1.443,1,0.171
0.0,0.0,22,0,1.622,0.502,0.001,0.973,0,0.818
0.0,0.0,29,0,2.148,3.045,0.005,1.912,0,0.959
0.0,0.0,13,0,1.765,1.846,0.001,2.185,0,0.953
0.0,0.0,4,0,-0.013,-1.387,0.005,-0.728,1,0.479
0.0,0.0,6,0,1.529,-1.964,0.0,-0.077,1,0.38
0.0,0.0,7,0,2.978,2.881,0.0,3.484,0,0.932
0.0,0.0,0,0,0.713,0.0,0.0819999999999999,-0.869,1,0.727
0.0,0.0,0,0,-0.625,0.0,0.0,-2.696,1,0.266
0.0,0.0,2,0,-0.767,-1.509,0.0,-0.513,0,0.109
0.0,0.0,3,0,-0.008,-2.054,0.0,-0.744,1,0.307
0.33,0.0,0,0,-1.308,-2.177,0.054,-1.646,1,0.042
0.0,0.0,5,0,0.973,-1.45,-0.001,-0.813,0,0.792
0.0,0.0,5,0,-0.733,-1.814,-0.001,-0.487,1,0.261
0.0,-0.794,0,0,0.424,0.0,0.008,0.201,1,0.543
0.0,0.0,8,0,0.295,-1.854,0.0,-0.619,1,0.099
0.0,0.0,25,0,2.399,0.652,0.0,0.949,0,0.949
0.0,0.0,5,0,0.527,1.442,0.0,1.687,0,0.67
0.0,0.0,1,0,0.544,-1.748,0.0,0.354,0,0.283
0.0,0.0,3,0,1.226,-1.053,0.0,-1.616,1,0.423
0.0,0.0,0,0,1.533,0.0,0.0,-0.98,1,0.387
0.0,0.0,18,0,2.156,0.516,0.0019999999999999,1.282,0,0.916
0.0,0.0,8,0,1.427,2.363,-0.0079999999999999,0.559,0,0.81
0.0,0.0,7,0,1.105,1.956,-0.001,3.353,0,0.861
0.0,0.0,7,0,1.557,0.039,0.0,-0.773,1,0.705
0.0,0.0,14,0,1.222,-0.023,-0.002,1.014,0,0.864
0.0,0.0,27,0,1.882,2.482,0.0019999999999999,1.113,0,0.935
0.0,0.0,9,0,-0.096,0.588,0.0,0.2,1,0.519
0.0,0.0,16,0,1.027,0.158,0.0,0.244,0,0.46
0.0,0.0,3,0,-0.777,1.257,0.027,1.093,1,0.506
0.0,0.0,8,0,-0.361,0.058,0.0,0.194,0,0.272
0.0,0.0,12,0,1.571,0.408,0.007,0.705,0,0.771
0.0,0.0,0,0,1.822,-0.405,0.0359999999999999,-0.692,1,0.523
0.0,0.0,18,0,-0.157,1.177,0.0,0.392,1,0.545
0.0,0.0,0,0,-0.53,0.0,0.0,-2.082,1,0.2
0.0,0.0,7,0,2.059,2.166,0.0,2.384,0,0.948
0.0,0.0,0,0,-0.149,0.0,0.015,-0.09,1,0.549
0.0,0.0,1,0,-0.215,-2.044,0.0,-0.924,0,0.216
0.0,0.0,0,0,0.575,-1.122,0.0,0.744,1,0.65
0.0,0.0,1,0,1.37,-2.356,-0.001,-1.868,1,0.489
0.0,0.0,0,0,0.531,0.0,0.0,-0.784,1,0.733
0.0,0.0,6,0,-2.17,-1.163,0.0,-0.782,0,0.39
0.0,0.0,5,0,1.608,1.094,0.0,2.623,0,0.807
0.0,0.0,13,0,0.337,-2.735,0.002,-0.159,0,0.69
0.0,0.0,8,0,-0.015,-1.1,0.001,-0.487,1,0.039
0.0,0.0,1,0,1.193,0.046,0.001,-0.526,1,0.471
0.0,0.0,0,0,-0.703,0.313,0.0,-0.715,1,0.254
0.0,0.0,9,0,2.271,3.06,0.0019999999999999,2.82,0,0.94
0.0,0.0,25,0,2.057,1.164,0.001,1.67,0,0.955
0.5,0.0,0,0,-0.005,-2.183,0.001,-2.181,0,0.318
0.0,0.0,4,0,-1.084,0.027,0.0,-1.022,1,0.301
0.0,0.0,0,0,0.996,0.0,0.0,-1.581,1,0.785
0.0,0.0,5,0,-2.412,-2.396,0.011,-2.388,1,0.001
0.0,0.0,8,0,2.17,2.84,0.0,4.238,0,0.944
0.0,0.0,0,0,-0.96,0.0,0.0,-1.28,1,0.323
1.0,0.35,0,0,-0.848,-0.666,-0.016,0.299,1,0.526
0.0,0.0,1,0,1.506,-2.316,-0.005,-0.195,1,0.66
0.0,0.0,4,0,0.081,-2.338,0.0,-1.13,0,0.287
0.0,0.0,0,0,1.249,0.0,0.0,-0.593,1,0.492
0.0,-3.01,0,0,0.05,0.0,0.306,-0.792,1,0.401
0.0,0.0,7,0,1.353,-1.392,0.0,-0.946,1,0.596
0.0,0.0,11,0,1.402,-2.15,-0.002,-1.006,1,0.473
0.0,0.0,0,0,-1.228,-2.022,-0.041,-0.908,1,0.178
0.0,0.0,2,0,-0.343,1.516,0.0,0.327,0,0.182
0.0,0.0,1,0,-1.078,-2.133,-0.001,-0.224,1,0.147
0.0,0.0,7,0,-1.234,-2.657,0.0,-2.955,1,0.083
0.0,0.0,8,0,-0.265,-2.178,0.0,-0.531,1,0.052
-1.0,0.0,0,1,0.67,0.0,0.03,-1.325,0,0.443
0.0,0.0,0,0,-0.557,-2.122,0.0209999999999999,-0.263,1,0.068
0.0,0.0,7,0,0.624,1.228,-0.004,0.728,0,0.792
0.0,0.0,6,0,0.185,-0.814,0.0,0.039,1,0.395
0.039,0.0,1,0,0.717,-1.84,0.001,-0.118,0,0.407
0.0,0.0,7,0,0.75,0.639,0.001,0.706,0,0.771
0.0,0.0,0,0,-1.964,0.0,0.0,-1.48,1,0.092
0.0,0.0,15,0,-0.931,-0.325,0.004,0.247,0,0.098
-0.165,0.0,1,0,1.388,-2.127,0.0429999999999999,-1.482,0,0.614
0.0,0.0,0,0,0.993,-1.09,0.0,-1.065,1,0.133
0.0,0.0,2,0,0.558,-2.172,-0.007,-1.148,1,0.402
0.0,0.0,12,0,1.383,0.636,0.0,0.218,0,0.81
0.0,0.0,0,0,-1.228,0.0,0.002,-0.517,0,0.16
0.0,0.0,24,0,2.203,2.442,0.0,2.824,0,0.952
0.0,0.0,21,0,2.45,2.163,0.0,3.418,0,0.842
0.0,0.0,1,0,1.39,-2.37,-0.001,-1.229,0,0.245
0.0,0.0,2,0,0.938,-0.901,0.005,-0.601,1,0.372
0.0,0.0,5,0,0.754,1.399,0.0,-0.148,0,0.594
0.0,0.0,0,0,0.445,-0.683,-0.04,0.564,1,0.585
0.0,0.0,7,0,1.255,-0.348,0.002,-0.106,0,0.808
0.0,0.0,0,0,1.556,0.0,0.0,-1.655,1,0.691
0.0,0.0,10,0,1.49,0.729,0.0,0.268,0,0.827
0.0,0.0,3,0,1.692,-2.282,0.005,0.491,0,0.662
0.0,0.0,4,0,1.582,0.063,0.001,0.576,0,0.583
0.0,0.0,0,0,0.719,0.0,0.038,-3.064,1,0.239
0.0,0.0,0,0,-1.865,-1.569,0.0,0.499,1,0.223
0.0,0.0,19,0,1.309,1.685,0.0,1.711,0,0.905
0.0,0.0,37,0,1.148,3.098,-0.0089999999999999,1.762,0,0.893
-1.0,-0.579,0,1,1.723,0.0,0.3409999999999999,-1.576,1,0.734
0.0,-0.0779999999999998,5,0,2.085,1.15,0.003,1.4,0,0.909
0.0,0.0,4,0,0.514,-0.855,0.0,0.886,0,0.039
0.0,0.0,1,0,-0.208,-1.019,0.0,-1.018,1,0.136
0.0,0.0,15,0,0.695,-0.373,0.003,-0.132,0,0.519
0.0,0.0,18,0,-1.362,-0.548,0.0,0.338,0,0.114
0.0,-1.1069999999999998,0,0,-1.231,0.0,0.039,-0.696,1,0.156
0.0,0.0,9,0,-2.317,-1.745,-0.001,-1.467,1,0.001
0.0,0.0,0,0,1.418,0.0,0.0,0.543,1,0.389
0.0,0.0,0,0,-2.439,-2.08,-0.012,-1.635,1,0.034
0.0,0.7489999999999999,2,0,1.485,0.469,-0.007,0.241,0,0.807
0.0,0.0,29,0,2.381,2.206,0.0,1.948,0,0.931
0.0,0.0,9,0,2.015,1.063,-0.001,1.706,0,0.924
0.0,0.0,1,0,0.966,-1.292,0.011,-0.211,0,0.817
0.0,0.0,5,0,1.809,1.113,0.0,0.634,0,0.875
0.0,0.0,10,0,1.721,1.207,-0.001,2.386,0,0.952
0.0,0.0,0,0,0.702,-1.798,0.0,-0.25,1,0.588
0.0,0.0,0,0,1.222,-1.419,0.0,0.573,1,0.538
0.0,0.0,0,0,-0.255,0.0,0.0,-2.274,1,0.155
0.003,0.0,4,0,0.604,1.003,0.001,2.483,0,0.764
0.0,0.0,9,0,-0.073,-0.579,0.001,-0.463,1,0.512
0.0,0.0,8,0,-0.158,-1.412,0.0,-0.887,1,0.032
0.0,0.0,0,1,1.321,0.0,0.0469999999999999,0.167,1,0.8
0.0,0.0,1,0,-1.486,0.0,-0.009,-1.675,1,0.074
0.0,0.0,0,0,0.411,0.0,0.0,-0.569,1,0.431
0.0,0.0,1,0,0.666,-0.856,0.0,-0.348,1,0.435
0.0,0.0,4,0,0.545,-0.552,-0.001,-1.127,0,0.571
0.0,0.0,22,0,2.316,1.483,0.0,1.735,0,0.911
0.0,0.978,0,0,-1.894,1.045,-0.016,-0.3,1,0.152
0.0,0.0,0,0,0.431,0.0,0.0,-2.364,1,0.333
0.0,0.0,7,0,-0.168,-1.163,0.0,-0.669,1,0.433
0.0,-1.368,0,0,0.559,0.0,0.426,-1.888,1,0.31
0.0,0.0,0,0,-1.371,-1.271,0.0,-2.2,1,0.006
0.0,0.0,10,0,0.587,1.139,0.0,-0.278,0,0.606
1.0,0.0,1,0,-1.816,-0.956,-0.005,-1.27,1,0.108
0.0,0.0,7,0,2.62,1.495,-0.005,2.158,0,0.892
0.0,0.0,0,0,1.361,0.0,0.0,-1.686,1,0.064
0.0,0.0,2,0,0.487,1.297,-0.005,0.482,0,0.495
0.0,0.0,6,0,0.021,-1.725,0.0,-1.222,1,0.154
0.0,0.0,3,0,-0.352,-1.856,0.012,-1.463,1,0.192
0.0,0.0,12,0,2.788,3.247,0.0,2.601,0,0.952
0.0,0.0,3,0,-0.518,-2.235,0.003,-1.337,0,0.579
0.0,0.0,0,0,0.833,0.0,0.02,-2.042,1,0.783
0.0,0.0,6,0,0.117,-0.393,0.0,-0.605,1,0.489
0.0,0.0,6,0,-0.678,-2.493,0.001,-0.515,0,0.131
0.0,0.0,0,0,-1.313,-2.29,0.0,-2.575,0,0.004
0.0,-0.5880000000000001,0,0,-0.34,0.0,0.022,-1.514,1,0.387
0.0,0.0,0,1,-0.967,0.0,-0.02,-1.519,1,0.094
0.0,0.0,22,0,1.622,0.502,0.0,0.973,0,0.818
0.0,0.0,29,0,2.148,3.045,-0.005,1.912,0,0.959
0.0,0.0,13,0,1.765,1.846,-0.003,2.185,0,0.953
0.0,0.0,4,0,-0.013,-1.387,0.001,-0.728,1,0.479
0.0,0.0,6,0,1.529,-1.964,0.0,-0.077,1,0.38
0.0,0.0,7,0,2.978,2.881,0.0,3.484,0,0.932
0.0,0.0,0,0,0.713,0.0,0.0,-1.177,1,0.727
1.0,1.083,1,0,-0.625,1.771,-0.008,-2.696,0,0.365
0.0,0.0,3,0,-0.767,-1.509,0.001,-0.961,0,0.097
0.0,0.0,4,0,-0.008,-2.054,0.0,-0.744,1,0.307
0.0,1.006,0,0,0.717,-2.177,0.0369999999999999,-0.258,1,0.441
0.0,0.0,5,0,0.973,-1.45,-0.001,-0.813,0,0.792
0.0,0.0,5,0,-0.733,-1.814,0.0,-0.487,1,0.261
